정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),Unnamed: 54
장미아파트,37092,8A,인천대학교공과대학 - 모래내시장역(2번출구),2023-12,일반인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,67,23,37,0,0,0,0,0,0,0,0,
장미아파트,37092,8A,인천대학교공과대학 - 모래내시장역(2번출구),2023-12,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,5,0,0,0,0,0,0,0,0,
장미아파트,37092,8A,인천대학교공과대학 - 모래내시장역(2번출구),2023-12,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-12,일반인,0,0,186,1,114,0,161,0,175,5,128,1,153,0,149,1,104,2,199,2,128,3,189,0,186,2,73,3,87,0,45,0,61,0,71,1,45,0,12,1,0,0,0,0,0,0,0,0,
장미아파트,37092,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-12,어린이,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-12,청소년,0,0,5,0,2,0,4,0,8,0,7,0,9,0,10,0,8,0,10,0,4,1,6,1,6,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-12,경로,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-12,장애인,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,일반인,0,0,3,17,51,23,119,31,75,131,82,53,54,60,50,58,61,97,65,48,58,79,56,95,110,104,80,107,52,111,31,114,21,118,32,116,26,146,10,33,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,2,3,1,6,1,1,2,5,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,청소년,0,0,0,1,0,0,7,0,5,12,2,2,2,10,5,4,8,18,6,8,12,17,11,9,10,21,11,15,13,13,11,14,9,15,2,6,3,10,1,2,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,경로,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,1,0,2,0,5,1,6,0,3,2,0,1,1,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,장애인,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-01,일반인,0,0,0,0,0,0,0,3,0,0,0,8,0,1,0,4,0,6,0,1,2,6,0,3,0,2,0,3,0,4,0,1,0,19,0,19,0,12,0,15,0,28,0,28,0,23,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-01,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,일반인,0,0,18,0,32,3,71,5,34,13,31,3,16,2,17,6,16,10,15,4,17,4,16,6,28,6,15,5,13,12,13,6,3,2,2,0,1,2,2,1,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,청소년,0,0,0,0,0,0,2,0,1,1,2,0,3,0,1,0,0,0,2,1,6,0,2,0,2,0,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,경로,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,2,2,0,0,1,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,장애인,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,일반인,0,0,4,1,15,0,78,5,98,7,36,6,31,9,47,5,63,14,54,2,50,7,55,6,41,5,59,4,63,3,30,2,23,1,18,7,16,3,8,1,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,청소년,0,0,0,0,0,0,1,0,6,1,3,0,2,0,2,1,3,0,5,0,9,0,5,0,0,1,9,1,2,0,10,1,9,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,경로,0,0,0,0,0,0,0,1,1,0,3,0,1,1,1,0,2,0,6,0,3,0,2,1,2,1,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,장애인,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-01,일반인,0,0,0,0,78,0,82,0,71,1,92,6,31,3,33,2,71,6,26,4,47,3,40,1,73,1,48,6,41,2,35,4,21,4,29,2,11,0,3,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-01,청소년,0,0,0,0,0,0,0,0,4,0,0,0,3,1,4,0,3,5,9,0,4,0,5,0,2,4,5,1,2,0,14,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-01,경로,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,1,0,0,0,1,0,2,0,3,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-01,국가유공자,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,일반인,0,0,74,65,106,80,181,157,115,288,114,162,77,77,91,88,59,143,86,140,106,108,98,116,117,159,112,197,60,168,66,155,53,132,43,103,36,110,22,48,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,6,0,15,6,6,8,3,2,4,6,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,청소년,0,0,0,0,2,1,4,2,11,11,10,5,11,10,20,18,11,29,10,22,24,14,9,22,10,26,22,23,7,7,9,5,11,4,4,11,6,12,4,7,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,경로,0,0,25,1,13,0,0,6,0,4,1,4,4,7,1,3,3,2,1,4,0,7,0,5,1,4,0,4,0,2,0,2,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,일반인,0,0,0,0,0,0,0,15,1,37,3,25,3,30,2,50,0,57,1,64,0,61,1,52,1,60,0,66,1,90,1,184,2,291,1,238,0,209,3,211,5,145,2,83,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,청소년,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,2,0,3,0,0,0,5,0,4,1,14,0,12,0,14,0,6,0,1,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,일반인,0,0,6,21,47,12,101,21,79,119,79,73,42,66,39,56,49,81,60,83,54,69,45,73,94,131,57,111,49,100,40,107,39,86,30,120,23,131,9,31,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,어린이,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,3,8,6,0,3,2,0,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,청소년,0,0,0,3,0,3,3,2,5,10,4,4,6,11,13,14,19,10,12,13,8,23,13,10,6,22,5,22,11,8,7,10,12,7,2,16,2,16,0,9,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,경로,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,0,4,2,5,1,2,1,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-02,일반인,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,2,0,2,0,8,0,0,0,2,0,4,0,5,1,24,0,9,0,15,0,18,0,20,0,18,0,15,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-02,청소년,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-02,일반인,0,0,26,1,39,0,66,2,47,4,18,3,15,2,26,3,11,5,12,5,16,3,8,9,25,7,17,5,22,2,14,3,8,0,6,1,4,1,2,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-02,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-02,청소년,0,0,0,0,1,0,0,0,2,0,0,0,3,1,2,1,7,0,8,0,4,0,5,0,3,1,5,0,0,0,4,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-02,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-02,국가유공자,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,일반인,0,0,0,0,27,0,97,2,86,5,36,8,61,6,38,8,53,2,58,9,52,1,46,4,45,6,48,2,45,4,40,2,21,2,22,7,9,2,11,1,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,어린이,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,청소년,0,0,0,0,1,0,1,0,8,0,3,0,4,0,4,1,4,0,10,0,7,0,6,0,5,0,4,3,7,0,14,0,8,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,경로,0,0,0,0,0,0,0,1,2,0,0,2,2,0,6,1,1,0,4,1,4,0,2,0,3,0,1,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-02,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,일반인,0,0,0,0,66,0,90,1,70,4,97,1,22,4,38,4,78,5,32,3,49,6,42,6,56,2,41,5,44,2,40,7,29,1,24,0,12,2,4,1,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,청소년,0,0,0,0,0,0,1,0,4,0,5,0,5,0,5,1,3,0,7,0,2,0,3,0,4,2,3,1,8,0,11,1,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,경로,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,2,2,0,2,0,1,0,0,1,3,0,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-02,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,일반인,0,0,63,62,107,59,169,149,131,288,101,149,89,107,116,127,87,183,65,140,59,102,85,138,147,134,98,163,66,189,53,165,30,126,33,140,24,82,18,47,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,어린이,0,0,0,0,0,0,0,0,1,0,0,3,1,3,7,0,0,7,1,13,11,5,6,6,10,8,3,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,청소년,0,0,0,0,2,2,7,12,12,14,11,6,10,11,15,26,34,30,20,25,11,21,13,15,14,22,10,18,12,19,9,11,8,4,1,12,6,16,9,5,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,경로,0,0,1,0,0,0,1,1,0,5,1,5,2,8,4,4,2,11,0,11,1,13,0,4,1,5,2,3,0,1,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,장애인,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-02,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-02,일반인,0,0,0,0,0,0,0,7,1,25,4,31,1,33,0,76,0,67,1,54,0,49,3,68,0,63,1,75,1,74,1,176,2,359,1,202,0,203,1,166,6,192,7,74,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-02,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-02,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,2,0,2,0,2,0,4,0,3,0,5,0,4,0,8,0,19,0,22,0,13,1,8,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-02,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-02,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,일반인,0,0,4,10,63,24,160,63,113,388,95,455,87,519,69,171,77,272,87,309,82,142,143,193,149,147,189,193,113,161,60,147,35,155,31,160,30,141,11,33,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,어린이,0,0,0,0,0,0,0,11,0,20,0,0,0,1,0,0,1,0,4,0,2,3,3,2,3,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,청소년,0,0,0,0,1,0,63,9,15,112,5,128,7,134,7,41,13,75,15,77,20,29,70,34,162,39,118,43,50,27,28,23,23,16,16,26,9,29,3,3,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,경로,0,0,0,0,0,0,0,0,1,1,0,4,4,6,0,4,1,3,0,4,1,2,0,5,0,8,0,3,2,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,장애인,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,국가유공자,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-03,일반인,0,0,0,0,0,0,0,10,0,13,0,21,0,5,0,9,0,20,0,15,0,5,0,3,0,4,0,5,0,10,0,8,0,25,2,6,2,9,0,34,0,41,0,21,0,21,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-03,청소년,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,1,0,4,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,일반인,0,0,24,0,47,0,111,1,71,18,27,4,24,11,20,10,13,3,19,6,21,8,24,3,23,8,22,11,37,9,14,2,15,2,6,2,4,0,9,1,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,2,3,1,1,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,청소년,0,0,1,0,0,0,3,0,2,11,1,1,3,0,1,0,7,0,4,0,1,0,8,0,18,2,17,2,5,0,13,0,5,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,경로,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,일반인,0,0,2,0,32,2,111,4,132,18,70,17,55,12,60,8,51,13,86,12,89,4,123,6,123,9,153,13,122,4,54,0,49,1,15,12,27,3,4,3,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,17,0,17,0,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,청소년,0,0,0,0,0,0,19,8,7,44,10,4,9,1,12,2,11,3,6,2,11,0,27,2,34,2,50,0,21,3,16,0,8,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,경로,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,0,1,0,3,2,2,1,2,1,2,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-03,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
